image,caption,caption-ja
1122944218_8eb3607403.jpg,A baby is holding a small black flag with a moon and a star on it .,赤ちゃんは、月と星が描かれた小さな黒い旗を持っています。
1122944218_8eb3607403.jpg,A baby wearing a white gown waves a Muslim flag .,白いガウンを着た赤ちゃんがムスリムの旗を振る。
1122944218_8eb3607403.jpg,A little toddler dressed in white is smiling while a lady helps him wave a flag .,白い服を着た小さな幼児が微笑んでいる間、女性が旗を振るのを手伝っています。
1122944218_8eb3607403.jpg,Baby in white outfit holding black and white flag .,黒と白の旗を持つ白い服を着た赤ちゃん。
1124448967_2221af8dc5.jpg,A half naked man is sleeping on his chair outdoors .,半裸の男が屋外の椅子で寝ている。
1124448967_2221af8dc5.jpg,An older man sits back and relaxes on a patio outside an adobe building where many bicycles are propped .,年配の男性が座って、多くの自転車が支えられている日干しの建物の外のパティオでリラックスしています。
1124448967_2221af8dc5.jpg,"A shirtless man in a white cap relaxes in a deck chair , close to three parked bicycles .",白い帽子をかぶった上半身裸の男性が、駐車中の自転車3台の近くのデッキチェアでリラックスしています。
1124448967_2221af8dc5.jpg,Man relaxing in a folding chair on the street .,通りの折りたたみ椅子でくつろぐ男。
1124448967_2221af8dc5.jpg,"Topless old man wearing slippers , navy blue pants and a white hat while reclining in a chair outside .",外の椅子にリクライニングしながらスリッパ、ネイビーブルーのズボン、白い帽子をかぶったトップレスの老人。
1129704496_4a61441f2c.jpg,A brown and white and a black and white dog hauling in a floating toy from the ocean .,海から浮かぶおもちゃで運んでいる茶色と白と黒と白の犬。
1129704496_4a61441f2c.jpg,Both dogs retrieve the play toy from the water .,両方の犬が水から遊びのおもちゃを回収します。
1129704496_4a61441f2c.jpg,Two dogs in the ocean playing with a toy,おもちゃで遊んでいる海で二匹の犬
1129704496_4a61441f2c.jpg,Two dogs run through the water with a rope in their mouths .,二匹の犬がロープを口に入れて水の中を駆け抜ける。
1129704496_4a61441f2c.jpg,Two dogs tug at a chew toy in the surf .,2匹の犬がサーフィンで噛むおもちゃを引っ張る。
1130017585_1a219257ac.jpg,"There are three young people , one dark haired holding a bottled drink , one with head tilted back and finger in her mouth , and one with spiked hair .",3人の若者がいて、ボトル入りの飲み物を持っている黒髪の人、頭を後ろに傾けて指を口に入れた人、そしてスパイクした髪の人がいます。
1130017585_1a219257ac.jpg,The young people party in the streets .,若者たちは通りでパーティーをする。
1130017585_1a219257ac.jpg,Three girls make faces as one takes a drink while they stand in a busy street .,3人の女の子がにぎやかな通りに立っている間、一人が飲み物を飲むと顔を作ります。
1130017585_1a219257ac.jpg,Three women on the street drinking and posing,路上で飲んでポーズをとっている三人の女性
1130017585_1a219257ac.jpg,Three young women pose for the camera at a parade .,3人の若い女性がパレードでカメラに向かってポーズをとる。
1130369873_d80a1aa59c.jpg,A brown dog is running through neck-deep water carrying a tennis ball .,茶色の犬がテニスボールを持って首の深い水の中を走っています。
1130369873_d80a1aa59c.jpg,A brown dog splashes in the water while carrying a ball in its mouth .,茶色の犬がボールを口に運んでいる間に水に飛び散る。
1130369873_d80a1aa59c.jpg,A brown dog swims through water outdoors with a tennis ball in its mouth .,茶色の犬は、テニスボールを口に入れて屋外で水の中を泳ぎます。
1130369873_d80a1aa59c.jpg,"A red dog , holding a ball , splashes through vegetation filled water .",ボールを持った赤い犬が、植生で満たされた水をはねかけます。
1130369873_d80a1aa59c.jpg,"Brown dog with tennis ball in mouth , in water and bushes .",口の中にテニスボールを持った茶色の犬、水と茂み。
1130401779_8c30182e3e.jpg,Two brown dogs are creating large splashes as they run in a river .,2匹の茶色の犬が川を走るときに大きな水しぶきを生み出しています。
1130401779_8c30182e3e.jpg,Two brown dogs in the water .,水の中の二匹の茶色の犬。
1130401779_8c30182e3e.jpg,Two brown dogs running through water .,水の中を走る2匹の茶色の犬。
1130401779_8c30182e3e.jpg,Two brown dogs runs through the water .,2匹の茶色の犬が水の中を走っています。
1130401779_8c30182e3e.jpg,Two dogs splash through the water .,二匹の犬が水の中を飛び散る。
1131155939_b4b457b05e.jpg,A black dog runs into the ocean next to a pile of seaweed .,黒い犬が海藻の山の横の海に駆け寄る。
1131155939_b4b457b05e.jpg,"A black lav runs into the water on the beach , with swimmers in the distance and sea kelp in the foreground .",黒い溶岩がビーチの水に流れ込み、遠くにスイマーが、手前に海の昆布があります。
1131155939_b4b457b05e.jpg,"A dog at the shore of an ocean , with seaweed in foreground .",海の岸にいて、前景に海藻を持つ犬。
1131155939_b4b457b05e.jpg,A dog is running in the waves at the beach .,浜辺で犬が波の中を走っています。
1131155939_b4b457b05e.jpg,"A pile of seaweed sits on the sand , behind it a big black dog is running in the water .",海藻の山が砂の上に座り、その後ろには大きな黒い犬が水の中を走っています。
1131340021_83f46b150a.jpg,A young boy runs while wearing sandals .,少年がサンダルを履きながら走る。
1131340021_83f46b150a.jpg,Little boy in a striped shirt and brown shorts is running .,ストライプのシャツと茶色のショートパンツを着た小さな男の子が走っています。
1131340021_83f46b150a.jpg,"The little boy , in a short sleeved shirt and shorts , is running outside .",その小さな男の子は、半袖のシャツとショートパンツを着て、外で走っています。
1131340021_83f46b150a.jpg,The little boy is wearing a black pinstripe shirt and walking on a deck .,小さな男の子は黒いピンストライプのシャツを着て、デッキの上を歩いています。
1131340021_83f46b150a.jpg,Young boy running outside on the pavement .,舗装路の外を走っている少年。
1131800850_89c7ffd477.jpg,A brown and white dog stands outside while it snows .,雪が降っている間、茶色と白の犬が外に立っています。
1131800850_89c7ffd477.jpg,A dog is looking at something near the water .,犬が水辺の何かを見ている。
1131800850_89c7ffd477.jpg,A furry dog attempts to dry itself by shaking the water off its coat .,毛皮で覆われた犬は、コートから水を振って自分自身を乾かそうとします。
1131800850_89c7ffd477.jpg,A white and brown dog shaking its self dry .,白と茶色の犬が揺れて乾く。
1131800850_89c7ffd477.jpg,The large brown and white dog shakes off water .,大きな茶色と白の犬が水を振り落とす。
1131804997_177c3c0640.jpg,Two men are sitting on the ground and going through their backpacks .,二人の男が地面に座って、バックパックを通り抜けている。
1131804997_177c3c0640.jpg,Two men sitting in front of a railing are looking at something .,手すりの前に座っている二人の男が何かを見ている。
1131804997_177c3c0640.jpg,Two men with backpacks placed in front of them sitting in front of a railing .,手すりの前に座っているバックパックを背負った二人の男。
1131804997_177c3c0640.jpg,Two men with backpacks are sitting on cardboard along a railing .,バックパックを背負った二人の男が手すりに沿って段ボールの上に座っている。
1131804997_177c3c0640.jpg,Two older men with backpacks sit at a bus station .,バックパックを背負った2人の年配の男性がバス停に座っています。
1131932671_c8d17751b3.jpg,A boy is jumping on a bed .,男の子がベッドにジャンプしている。
1131932671_c8d17751b3.jpg,A boy jumped up from the green bed .,男の子が緑のベッドから飛び上がった。
1131932671_c8d17751b3.jpg,A boy jumps from one bed to another .,男の子はあるベッドから別のベッドにジャンプします。
1131932671_c8d17751b3.jpg,A small child is jumping on a bed .,小さな子供がベッドにジャンプしている。
1131932671_c8d17751b3.jpg,The boy in blue shorts is bouncing on the bed .,青いショートパンツを着た男の子がベッドで跳ねている。
1132772170_600610c5df.jpg,A child leaping from bed to bed behind the back of a man .,男の背中の後ろでベッドからベッドへと跳躍する子供。
1132772170_600610c5df.jpg,A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room .,男が腕を組んで立って何かを見ながら、後ろの人が部屋の2つのベッドの1つに飛び乗っている。
1132772170_600610c5df.jpg,a man wearing a yellow shirt standing in the middle of two beds that a boy is jumping on in the background,男の子が背後にジャンプしている2つのベッドの真ん中に立っている黄色いシャツを着た男性
1132772170_600610c5df.jpg,A young child jumping on the bed as a man looks the other way .,男のようにベッドにジャンプする幼い子供は、逆に見えます。
1132772170_600610c5df.jpg,Man standing in the bedroom with little boy jumping into bed .,小さな男の子がベッドに飛び込むと寝室に立っている男。
